,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
132,Nico Williams,FW,Spain,20-159,2002,1.6,4.0,2,1.0,2.0,1.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,4.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,6,0.0,0.0,0,7.0,1.0,2.0,33.3,63.0,60.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,1.0,2.0,79.4,822.0,74.0,25.0,28.0,89.3,19.0,24.0,79.2,4.0,6.0,66.7,0,0.0,0.1,0.0,0.0,1.0,2.0,0.0,3.0,88.0,0.0,5.0,38.0,47.0,4.0,88.0,5.0,16.0,31.3,9.0,2.0,69.0,10.0,0,1,0,0.0,0.62,0.0,0.0,,14.3,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,4,1,146,0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.07,0.07,0.07
133,Nicolas Jackson,FW,Senegal,21-181,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,10.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,90.0,124.0,30.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,2.0,4.0,1.0,11.0,0.0,0.0,,1.0,0.0,9.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Nikola Vlašić,FW,Croatia,25-075,1997,2.3,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,2.0,0.0,0.0,4.0,2.29,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,6,0,4,0.0,0.0,0,10.0,2.0,6.0,25.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,81.8,570.0,94.0,27.0,27.0,100.0,15.0,18.0,83.3,0.0,2.0,0.0,0,0.0,0.1,0.0,0.0,4.0,2.0,1.0,4.0,80.0,1.0,10.0,35.0,38.0,8.0,80.0,3.0,9.0,33.3,5.0,6.0,62.0,11.0,0,5,1,20.0,2.15,0.43,0.0,0.0,17.2,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,6,1,209,0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.25,0.25,0.25
135,Noah Okafor,FW,Switzerland,22-208,2000,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0.0,0.0,0,4.0,0.0,0.0,,22.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,77.3,271.0,14.0,9.0,10.0,90.0,6.0,7.0,85.7,2.0,3.0,66.7,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,1.0,17.0,11.0,1.0,29.0,0.0,3.0,0.0,2.0,1.0,23.0,6.0,0,1,0,0.0,2.0,0.0,0.0,,17.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,3,0,45,0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.09,0.14,0.05,0.14
136,Olivier Giroud,FW,France,36-079,1986,4.7,1.0,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1,2.0,5.0,0.0,5.0,1.08,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,4,3,0,0.0,0.0,0,7.0,19.0,13.0,59.4,74.0,66.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,64.9,637.0,148.0,37.0,50.0,74.0,9.0,18.0,50.0,1.0,2.0,50.0,0,0.1,0.3,-0.1,2.0,4.0,1.0,0.0,5.0,111.0,5.0,10.0,58.0,43.0,21.0,111.0,0.0,0.0,,5.0,1.0,80.0,12.0,4,16,6,37.5,3.44,1.29,0.25,0.67,11.0,0.0,0,0,3.4,3.4,0.21,0.6,0.6,6,6,419,4,0.86,0.0,0.86,0.86,0.86,3.5,0.72,0.03,0.76,0.72,0.76
137,Ousmane Dembélé,FW,France,25-217,1997,4.8,11.0,6,5.0,3.0,3.0,6.0,9.0,66.7,3.0,2.0,0.0,2.0,3,14.0,0.0,0.0,17.0,3.53,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.62,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,3,2,19,0.0,1.0,0,26.0,2.0,1.0,66.7,191.0,189.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,144.0,0.0,8.0,75.4,2330.0,475.0,76.0,89.0,85.4,51.0,63.0,81.0,12.0,25.0,48.0,2,1.6,1.0,0.4,11.0,7.0,13.0,6.0,10.0,241.0,2.0,24.0,81.0,142.0,16.0,241.0,9.0,23.0,39.1,8.0,6.0,179.0,17.0,0,8,2,25.0,1.66,0.42,0.0,0.0,20.2,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,7,6,433,0,0.0,0.42,0.42,0.0,0.42,2.1,0.1,0.34,0.44,0.1,0.44
138,Pablo Sarabia,FW,Spain,30-221,1992,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,40.0,39.0,28.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,1.0,0.0,0,0.2,0.0,-0.2,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,1,0,0.0,30.0,0.0,0.0,,4.7,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,,,,,
139,Paulo Dybala,FW,Argentina,29-033,1993,0.2,3.0,1,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,3.0,1.0,75.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,66.7,100.0,35.0,4.0,7.0,57.1,3.0,4.0,75.0,0.0,0.0,,0,0.2,0.1,-0.2,1.0,0.0,1.0,0.0,2.0,20.0,1.0,1.0,12.0,7.0,1.0,20.0,1.0,2.0,50.0,0.0,1.0,13.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,18,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.03,1.03,0.0,1.03
140,Pedro,FW,Brazil,25-181,1997,0.7,2.0,2,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,76.9,100.0,10.0,6.0,9.0,66.7,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,10.0,12.0,5.0,25.0,0.0,0.0,,3.0,1.0,19.0,5.0,0,4,1,25.0,5.63,1.41,0.0,0.0,12.9,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,2,0,64,0,0.0,0.0,0.0,0.0,0.0,0.5,1.39,0.0,1.39,1.39,1.39
141,Phil Foden,FW,England,22-204,2000,2.9,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,2.0,0.0,0.0,10.0,3.49,4.0,3.0,2.0,0.0,1.0,0.0,3.0,1.05,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,2,4,0,14,0.0,0.0,0,9.0,3.0,5.0,37.5,117.0,103.0,14.0,0.0,0.0,3.0,1.0,13.0,7.0,4.0,1.0,90.0,0.0,2.0,76.9,1444.0,292.0,57.0,67.0,85.1,23.0,27.0,85.2,7.0,16.0,43.8,2,0.6,0.4,1.4,6.0,3.0,1.0,0.0,5.0,143.0,1.0,8.0,55.0,81.0,8.0,143.0,3.0,6.0,50.0,7.0,1.0,109.0,24.0,1,6,1,16.7,2.09,0.35,0.17,1.0,13.8,0.0,0,0,1.1,1.1,0.18,-0.1,-0.1,4,3,258,1,0.35,0.7,1.05,0.35,1.05,1.6,0.38,0.2,0.57,0.38,0.57
142,Rafael Leão,FW,Portugal,23-191,1999,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,5.0,5.11,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,6,0.0,0.0,0,5.0,1.0,0.0,100.0,47.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,68.1,412.0,92.0,21.0,23.0,91.3,7.0,13.0,53.8,2.0,7.0,28.6,0,0.2,0.2,-0.2,1.0,0.0,1.0,1.0,3.0,63.0,1.0,7.0,20.0,36.0,6.0,63.0,6.0,9.0,66.7,5.0,2.0,49.0,12.0,2,5,2,40.0,5.11,2.05,0.4,1.0,21.2,0.0,0,0,0.4,0.4,0.08,1.6,1.6,5,0,88,2,2.05,0.0,2.05,2.05,2.05,0.6,0.42,0.16,0.57,0.42,0.57
143,Raheem Sterling,FW,England,28-010,1994,1.7,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,2.0,0.0,0.0,4.0,2.42,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.81,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,2,0.0,0.0,0,8.0,1.0,1.0,50.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,81.8,644.0,96.0,21.0,23.0,91.3,21.0,25.0,84.0,0.0,2.0,0.0,1,0.1,0.1,0.9,1.0,2.0,0.0,0.0,2.0,68.0,2.0,5.0,37.0,28.0,6.0,68.0,2.0,3.0,66.7,6.0,3.0,56.0,12.0,1,1,1,100.0,0.6,0.6,1.0,1.0,9.3,0.0,0,0,0.4,0.4,0.37,0.6,0.6,3,2,149,1,0.6,0.6,1.21,0.6,1.21,0.5,0.22,0.09,0.31,0.22,0.31
144,Randal Kolo Muani,FW,France,24-013,1998,2.0,7.0,5,1.0,3.0,3.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1,8.0,1.0,0.0,1.0,0.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.59,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,4,5,0,1,1.0,0.0,0,9.0,9.0,5.0,64.3,44.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,56.8,325.0,36.0,19.0,28.0,67.9,6.0,9.0,66.7,0.0,0.0,,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,1.0,5.0,28.0,44.0,10.0,76.0,3.0,8.0,37.5,8.0,6.0,48.0,9.0,1,4,2,50.0,1.98,0.99,0.25,0.5,13.4,0.0,0,0,1.1,1.1,0.27,-0.1,-0.1,3,1,182,1,0.49,0.0,0.49,0.49,0.49,1.1,0.65,0.0,0.65,0.65,0.65
145,Raphinha,FW,Brazil,26-004,1996,3.5,8.0,6,3.0,2.0,3.0,6.0,8.0,75.0,2.0,3.0,0.0,3.0,3,11.0,0.0,0.0,19.0,5.43,13.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,5,0,22,0.0,0.0,0,11.0,0.0,6.0,0.0,150.0,131.0,18.0,4.0,0.0,1.0,3.0,11.0,6.0,3.0,0.0,111.0,1.0,4.0,74.0,1916.0,435.0,53.0,59.0,89.8,43.0,59.0,72.9,12.0,22.0,54.5,1,1.3,0.9,-0.3,8.0,5.0,5.0,1.0,11.0,189.0,2.0,18.0,68.0,104.0,20.0,189.0,4.0,15.0,26.7,6.0,4.0,136.0,18.0,0,8,6,75.0,2.29,1.71,0.0,0.0,19.1,1.0,0,0,1.2,1.2,0.15,-1.2,-1.2,5,4,315,0,0.0,0.29,0.29,0.0,0.29,2.5,0.35,0.38,0.72,0.35,0.72
146,Raúl Jiménez,FW,Mexico,31-227,1991,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,2,0.0,0.0,0,2.0,3.0,0.0,100.0,32.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,62.5,312.0,110.0,12.0,18.0,66.7,4.0,5.0,80.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,37.0,1.0,3.0,16.0,18.0,3.0,37.0,0.0,0.0,,2.0,0.0,24.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,0,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Renato Steffen,FW,Switzerland,31-045,1991,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0,5.0,0.0,1.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,86.7,170.0,43.0,7.0,8.0,87.5,5.0,5.0,100.0,0.0,1.0,0.0,0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,2.0,19.0,2.0,8.0,7.0,4.0,0.0,19.0,0.0,0.0,,1.0,2.0,8.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Ricardo Horta,FW,Portugal,28-094,1994,1.3,2.0,1,1.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1,3.0,0.0,0.0,3.0,2.27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,5,0.0,0.0,0,6.0,0.0,1.0,0.0,46.0,42.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,31.0,0.0,0.0,67.4,368.0,54.0,18.0,21.0,85.7,9.0,18.0,50.0,0.0,2.0,0.0,0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,2.0,55.0,1.0,8.0,17.0,30.0,6.0,55.0,0.0,0.0,,2.0,0.0,37.0,7.0,1,3,2,66.7,2.27,1.51,0.33,0.5,13.5,0.0,0,0,0.8,0.8,0.25,0.2,0.2,3,1,119,1,0.76,0.0,0.76,0.76,0.76,0.8,0.58,0.05,0.63,0.58,0.63
149,Richarlison,FW,Brazil,25-222,1997,3.6,2.0,2,0.0,1.0,1.0,0.0,0.0,,0.0,4.0,0.0,4.0,1,3.0,4.0,0.0,7.0,1.95,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,5,6,1,2,1.0,0.0,0,13.0,4.0,8.0,33.3,58.0,55.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,69.0,496.0,89.0,25.0,33.0,75.8,11.0,16.0,68.8,1.0,2.0,50.0,0,1.0,0.4,-1.0,6.0,2.0,3.0,0.0,3.0,97.0,4.0,12.0,29.0,58.0,19.0,97.0,0.0,5.0,0.0,12.0,3.0,59.0,18.0,3,8,4,50.0,2.23,1.11,0.38,0.75,12.1,0.0,0,0,2.1,2.1,0.26,0.9,0.9,4,4,323,3,0.84,0.0,0.84,0.84,0.84,3.1,0.59,0.27,0.86,0.59,0.86
150,Riley McGree,FW,Australia,24-046,1998,2.9,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,5,7.0,3.0,0.0,5.0,1.7,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,2,0,5,0.0,0.0,0,11.0,1.0,2.0,33.3,75.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,1.0,76.0,800.0,191.0,31.0,37.0,83.8,19.0,25.0,76.0,3.0,5.0,60.0,1,0.6,0.3,0.4,4.0,5.0,2.0,1.0,3.0,107.0,2.0,16.0,53.0,39.0,4.0,107.0,0.0,1.0,0.0,8.0,2.0,62.0,9.0,0,3,1,33.3,1.02,0.34,0.0,0.0,26.2,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,4,4,265,0,0.0,0.34,0.34,0.0,0.34,0.8,0.05,0.22,0.27,0.05,0.27
151,Ritsu Doan,FW,Japan,24-185,1998,2.4,6.0,5,1.0,4.0,1.0,1.0,3.0,33.3,2.0,4.0,1.0,3.0,3,9.0,2.0,0.0,5.0,2.07,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,4,0,9,0.0,0.0,0,11.0,1.0,4.0,20.0,56.0,48.0,7.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,36.0,1.0,4.0,64.3,625.0,195.0,22.0,28.0,78.6,7.0,11.0,63.6,6.0,10.0,60.0,0,0.2,0.4,-0.2,3.0,2.0,2.0,1.0,5.0,95.0,3.0,15.0,37.0,43.0,6.0,95.0,4.0,8.0,50.0,7.0,3.0,50.0,4.0,2,4,3,75.0,1.66,1.24,0.5,0.67,20.1,0.0,0,0,0.5,0.5,0.13,1.5,1.5,4,2,217,2,0.83,0.0,0.83,0.83,0.83,0.7,0.21,0.07,0.28,0.21,0.28
152,Robert Lewandowski,FW,Poland,34-119,1988,4.0,2.0,2,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,1,3.0,8.0,0.0,14.0,3.5,7.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,6,9,0,3,1.0,0.0,0,14.0,16.0,17.0,48.5,91.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,6.0,67.0,859.0,177.0,36.0,47.0,76.6,20.0,27.0,74.1,3.0,6.0,50.0,1,0.4,0.4,0.6,5.0,9.0,1.0,0.0,6.0,153.0,9.0,13.0,73.0,69.0,19.0,151.0,5.0,12.0,41.7,16.0,6.0,113.0,14.0,2,10,2,20.0,2.5,0.5,0.1,0.5,18.1,1.0,1,2,2.9,1.4,0.14,-0.9,-0.4,4,4,360,1,0.5,0.25,0.75,0.25,0.5,1.8,0.73,0.1,0.83,0.34,0.44
153,Roberto Alvarado,FW,Mexico,24-102,1998,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,2,0.0,0.0,0,0.0,1.0,0.0,100.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,50.0,5.0,4.0,6.0,66.7,1.0,4.0,25.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,7.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Rogelio Funes Mori,FW,Mexico,31-288,1991,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,1,0,0.0,18.0,0.0,0.0,,22.6,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,1.23,0.0,1.23,1.23,1.23
155,Romelu Lukaku,FW,Belgium,29-219,1993,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,66.7,67.0,0.0,5.0,6.0,83.3,1.0,3.0,33.3,0.0,0.0,,0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,5.0,9.0,6.0,16.0,1.0,1.0,100.0,1.0,1.0,12.0,6.0,0,5,2,40.0,8.18,3.27,0.0,0.0,6.6,0.0,0,0,1.7,1.7,0.35,-1.7,-1.7,2,0,55,0,0.0,0.0,0.0,0.0,0.0,1.8,2.84,0.06,2.9,2.84,2.9
156,Ruben Vargas,FW,Switzerland,24-135,1998,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1,1.0,4.0,0.0,7.0,2.21,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,1,15,0.0,0.0,0,11.0,3.0,6.0,33.3,117.0,103.0,14.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,80.0,0.0,7.0,68.4,1111.0,305.0,50.0,57.0,87.7,25.0,40.0,62.5,3.0,9.0,33.3,1,0.6,0.7,0.4,5.0,4.0,1.0,0.0,5.0,140.0,4.0,17.0,46.0,79.0,9.0,140.0,1.0,7.0,14.3,6.0,1.0,99.0,18.0,0,3,1,33.3,0.95,0.32,0.0,0.0,17.0,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,4,4,285,0,0.0,0.32,0.32,0.0,0.32,0.9,0.11,0.19,0.3,0.11,0.3
157,Saleh Al-Shehri,FW,Saudi Arabia,29-047,1993,2.5,3.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0,3.0,2.0,0.0,2.0,0.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,5,0,1,1.0,0.0,0,7.0,6.0,7.0,46.2,47.0,39.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,7.0,61.7,351.0,40.0,15.0,20.0,75.0,7.0,11.0,63.6,2.0,2.0,100.0,0,0.1,0.0,-0.1,2.0,4.0,0.0,0.0,0.0,73.0,2.0,5.0,37.0,32.0,12.0,73.0,0.0,2.0,0.0,8.0,1.0,39.0,9.0,1,2,2,100.0,0.81,0.81,0.5,0.5,21.0,0.0,0,0,0.1,0.1,0.04,0.9,0.9,3,3,223,1,0.4,0.0,0.4,0.4,0.4,0.2,0.03,0.05,0.09,0.03,0.09
