,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
567,Saleh Al-Shehri,FW,Saudi Arabia,29-047,1993,2.5,3.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0,3.0,2.0,0.0,2.0,0.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,5,0,1,1.0,0.0,0,7.0,6.0,7.0,46.2,47.0,39.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,7.0,61.7,351.0,40.0,15.0,20.0,75.0,7.0,11.0,63.6,2.0,2.0,100.0,0,0.1,0.0,-0.1,2.0,4.0,0.0,0.0,0.0,73.0,2.0,5.0,37.0,32.0,12.0,73.0,0.0,2.0,0.0,8.0,1.0,39.0,9.0,1,2,2,100.0,0.81,0.81,0.5,0.5,21.0,0.0,0,0,0.1,0.1,0.04,0.9,0.9,3,3,223,1,0.4,0.0,0.4,0.4,0.4,0.2,0.03,0.05,0.09,0.03,0.09
568,Salem Al-Dawsari,MF,Saudi Arabia,31-121,1991,3.0,5.0,4,3.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1,6.0,2.0,0.0,15.0,5.0,10.0,1.0,1.0,2.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,3,0.0,0.0,0,16.0,1.0,1.0,50.0,111.0,104.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,86.0,2.0,5.0,77.5,1344.0,355.0,44.0,52.0,84.6,25.0,29.0,86.2,9.0,14.0,64.3,0,0.2,0.4,-0.2,6.0,11.0,6.0,0.0,11.0,146.0,1.0,20.0,63.0,68.0,13.0,145.0,2.0,10.0,20.0,13.0,6.0,106.0,17.0,2,6,4,66.7,2.0,1.33,0.33,0.5,21.6,0.0,0,1,1.8,1.0,0.16,0.2,1.0,3,3,270,2,0.67,0.0,0.67,0.67,0.67,1.2,0.59,0.08,0.67,0.32,0.4
569,Salis Abdul Samed,MF,Ghana,22-267,2000,2.8,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4,6.0,8.0,0.0,4.0,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,2,0,2,0.0,0.0,0,15.0,0.0,3.0,0.0,145.0,141.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,0.0,89.0,2046.0,466.0,70.0,70.0,100.0,49.0,54.0,90.7,9.0,15.0,60.0,0,0.0,0.1,0.0,1.0,11.0,0.0,0.0,2.0,169.0,15.0,64.0,82.0,24.0,0.0,169.0,3.0,4.0,75.0,4.0,2.0,121.0,2.0,0,1,0,0.0,0.36,0.0,0.0,,26.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,3,3,250,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02
570,Salman Al-Faraj,MF,Saudi Arabia,33-139,1989,0.5,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,16.0,13.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,75.0,174.0,65.0,8.0,8.0,100.0,3.0,4.0,75.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,11.0,7.0,0.0,19.0,0.0,0.0,,1.0,2.0,13.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Sam Adekugbe,DF,Canada,27-336,1995,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0,2.0,1.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,5,0.0,0.0,0,3.0,2.0,0.0,100.0,71.0,62.0,9.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,88.7,1003.0,311.0,31.0,33.0,93.9,27.0,28.0,96.4,4.0,7.0,57.1,0,0.1,0.1,-0.1,1.0,4.0,2.0,2.0,4.0,77.0,2.0,9.0,48.0,20.0,0.0,77.0,1.0,1.0,100.0,1.0,0.0,59.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,1,95,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.09,0.0,0.09
572,Saman Ghoddos,MF,IR Iran,29-103,1993,0.5,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,0.0,0.0,0,1.0,0.0,1.0,0.0,20.0,17.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,75.0,193.0,39.0,10.0,10.0,100.0,5.0,6.0,83.3,0.0,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0,2.0,7.0,15.0,1.0,24.0,0.0,0.0,,2.0,1.0,19.0,6.0,0,1,0,0.0,2.0,0.0,0.0,,6.4,0.0,0,0,0.2,0.2,0.18,-0.2,-0.2,1,0,45,0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.05,0.41,0.36,0.41
573,Sami Al-Najei,MF,Saudi Arabia,25-314,1997,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0,2.0,0.0,1.0,0.0,21.0,18.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,13.0,0.0,0.0,61.9,200.0,64.0,8.0,10.0,80.0,3.0,7.0,42.9,1.0,3.0,33.3,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,5.0,18.0,1.0,25.0,0.0,0.0,,1.0,1.0,15.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Samuel Oum Gouet,MF,Cameroon,25-005,1997,1.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,10.0,1.0,0.0,100.0,59.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,88.1,884.0,306.0,23.0,23.0,100.0,20.0,22.0,90.9,6.0,11.0,54.5,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,65.0,4.0,23.0,38.0,5.0,0.0,65.0,0.0,0.0,,1.0,0.0,40.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Sardar Azmoun,FW,IR Iran,27-351,1995,1.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,3.0,2.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0.0,0.0,0,3.0,4.0,5.0,44.4,30.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,60.0,225.0,85.0,8.0,14.0,57.1,7.0,8.0,87.5,0.0,1.0,0.0,0,0.1,0.2,-0.1,1.0,3.0,1.0,0.0,2.0,40.0,1.0,5.0,17.0,18.0,8.0,40.0,0.0,1.0,0.0,0.0,0.0,29.0,3.0,0,5,3,60.0,3.57,2.14,0.0,0.0,13.9,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9,3,2,126,0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.05,0.71,0.67,0.71
576,Saud Abdulhamid,DF,Saudi Arabia,23-153,1999,3.0,5.0,2,2.0,2.0,1.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,2,7.0,6.0,0.0,8.0,2.67,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7,5,0,9,0.0,1.0,0,14.0,4.0,6.0,40.0,122.0,94.0,28.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,72.1,1395.0,541.0,40.0,46.0,87.0,38.0,54.0,70.4,6.0,11.0,54.5,0,0.0,0.1,0.0,2.0,9.0,4.0,1.0,11.0,150.0,11.0,37.0,61.0,54.0,5.0,150.0,2.0,4.0,50.0,4.0,1.0,74.0,10.0,0,1,0,0.0,0.33,0.0,0.0,,34.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02
577,Saša Lukić,MF,Serbia,26-127,1996,2.7,2.0,0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1,3.0,5.0,1.0,2.0,0.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,7,1,0,1,0.0,0.0,0,19.0,3.0,3.0,50.0,162.0,159.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,88.3,2488.0,505.0,60.0,67.0,89.6,70.0,76.0,92.1,10.0,13.0,76.9,0,0.0,0.1,0.0,0.0,12.0,1.0,1.0,5.0,182.0,6.0,30.0,132.0,21.0,1.0,182.0,0.0,1.0,0.0,2.0,2.0,130.0,3.0,0,1,0,0.0,0.37,0.0,0.0,,16.1,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,3,3,245,0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.02,0.02,0.02
578,Sebastian Szymański,MF,Poland,23-222,1999,1.5,6.0,3,3.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2,8.0,1.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,3,0.0,0.0,0,6.0,1.0,5.0,16.7,41.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,63.4,442.0,138.0,14.0,20.0,70.0,9.0,12.0,75.0,2.0,3.0,66.7,0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,2.0,61.0,3.0,18.0,28.0,16.0,3.0,61.0,1.0,3.0,33.3,5.0,2.0,35.0,6.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,2,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Sebastián Coates,DF,Uruguay,32-072,1990,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,1,2.0,6.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0,0.0,0.0,0,9.0,7.0,0.0,100.0,93.0,90.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,81.7,1425.0,583.0,33.0,38.0,86.8,31.0,35.0,88.6,12.0,18.0,66.7,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,107.0,8.0,50.0,53.0,4.0,3.0,107.0,0.0,0.0,,0.0,2.0,66.0,1.0,0,1,0,0.0,0.5,0.0,0.0,,11.5,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,2,2,180,0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.05,0.05
580,Selim Amallah,MF,Morocco,26-033,1996,4.5,13.0,9,4.0,6.0,3.0,6.0,11.0,54.5,5.0,6.0,1.0,5.0,8,21.0,3.0,0.0,8.0,1.76,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11,8,0,2,0.0,0.0,0,12.0,2.0,9.0,18.2,87.0,85.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,74.7,840.0,176.0,42.0,48.0,87.5,17.0,23.0,73.9,3.0,9.0,33.3,0,0.1,0.1,-0.1,3.0,4.0,2.0,0.0,4.0,145.0,5.0,30.0,87.0,29.0,5.0,145.0,1.0,7.0,14.3,15.0,5.0,80.0,8.0,0,2,0,0.0,0.44,0.0,0.0,,13.3,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,7,4,409,0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.02,0.07,0.05,0.07
581,Serge Gnabry,FW,Germany,27-157,1995,2.9,5.0,2,1.0,2.0,2.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,2,7.0,3.0,0.0,12.0,4.11,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,3,7,0.0,0.0,0,11.0,0.0,2.0,0.0,118.0,112.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,86.0,2.0,8.0,72.9,1060.0,281.0,56.0,72.0,77.8,21.0,25.0,84.0,3.0,3.0,100.0,1,1.5,0.7,-0.5,6.0,1.0,4.0,3.0,3.0,148.0,1.0,9.0,42.0,98.0,21.0,148.0,3.0,5.0,60.0,4.0,7.0,111.0,16.0,1,12,4,33.3,4.11,1.37,0.08,0.25,15.6,0.0,0,0,1.1,1.1,0.09,-0.1,-0.1,3,3,263,1,0.34,0.34,0.68,0.34,0.68,2.6,0.37,0.51,0.88,0.37,0.88
582,Sergej Milinković-Savić,MF,Serbia,27-294,1995,2.6,5.0,1,2.0,3.0,0.0,3.0,4.0,75.0,1.0,5.0,2.0,3.0,2,7.0,5.0,0.0,4.0,1.54,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.15,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,4,0,1,0.0,0.0,0,18.0,3.0,3.0,50.0,120.0,118.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.0,72.5,1467.0,405.0,44.0,55.0,80.0,33.0,41.0,80.5,8.0,16.0,50.0,0,0.0,0.2,0.0,0.0,9.0,2.0,0.0,10.0,158.0,8.0,33.0,88.0,41.0,4.0,158.0,3.0,6.0,50.0,7.0,2.0,106.0,7.0,1,3,1,33.3,1.16,0.39,0.33,1.0,23.9,0.0,0,0,0.2,0.2,0.06,0.8,0.8,3,3,233,1,0.39,0.0,0.39,0.39,0.39,0.2,0.07,0.0,0.07,0.07,0.07
583,Sergio Busquets,MF,Spain,34-155,1988,4.0,7.0,4,3.0,3.0,1.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,1,8.0,1.0,0.0,11.0,2.97,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,0,0.0,0.0,0,28.0,8.0,5.0,61.5,289.0,278.0,11.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,261.0,0.0,2.0,90.3,4222.0,1044.0,124.0,136.0,91.2,111.0,118.0,94.1,16.0,20.0,80.0,0,0.1,0.2,-0.1,3.0,31.0,3.0,0.0,17.0,309.0,6.0,46.0,209.0,54.0,1.0,309.0,1.0,1.0,100.0,2.0,2.0,237.0,13.0,0,2,0,0.0,0.5,0.0,0.0,,20.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,4,4,363,0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.02,0.06,0.04,0.06
584,Sergio Rochet,GK,Uruguay,29-270,1993,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1.0,0,2.0,1.0,0.0,100.0,78.0,49.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,69.2,1262.0,1003.0,17.0,17.0,100.0,27.0,28.0,96.4,10.0,33.0,30.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,78.0,87.0,1.0,0.0,0.0,88.0,0.0,0.0,,1.0,0.0,35.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Sergiño Dest,DF,United States,22-045,2000,3.4,4.0,2,2.0,1.0,1.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,2,6.0,7.0,0.0,7.0,2.07,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,0,9,0.0,0.0,0,13.0,1.0,3.0,25.0,200.0,176.0,24.0,2.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,172.0,0.0,5.0,86.0,2635.0,848.0,101.0,105.0,96.2,60.0,67.0,89.6,8.0,15.0,53.3,1,0.5,0.5,0.5,3.0,15.0,2.0,1.0,13.0,250.0,10.0,58.0,115.0,80.0,6.0,250.0,5.0,13.0,38.5,9.0,8.0,178.0,3.0,0,6,0,0.0,1.77,0.0,0.0,,19.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,4,4,305,0,0.0,0.3,0.3,0.0,0.3,0.7,0.07,0.15,0.22,0.07,0.22
586,Shaquell Moore,DF,United States,26-046,1996,0.2,2.0,2,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,21.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,66.7,218.0,85.0,9.0,11.0,81.8,4.0,6.0,66.7,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,4.0,12.0,7.0,8.0,2.0,27.0,0.0,0.0,,0.0,0.0,16.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Shogo Taniguchi,DF,Japan,31-156,1991,2.3,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0,0,0,0.0,0.0,0,8.0,8.0,3.0,72.7,85.0,81.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,84.7,1299.0,480.0,40.0,42.0,95.2,23.0,27.0,85.2,9.0,14.0,64.3,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,105.0,16.0,49.0,51.0,6.0,3.0,105.0,0.0,0.0,,0.0,0.0,62.0,0.0,0,2,0,0.0,0.86,0.0,0.0,,8.0,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,2,2,210,0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,0.0,0.12,0.12,0.12
588,Shūichi Gonda,GK,Japan,33-290,1989,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1.0,0,1.0,1.0,0.0,100.0,113.0,73.0,39.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,60.2,1770.0,1301.0,20.0,20.0,100.0,32.0,33.0,97.0,16.0,59.0,27.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,106.0,124.0,0.0,0.0,0.0,124.0,0.0,0.0,,0.0,0.0,49.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,4,4,390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Silvan Widmer,DF,Switzerland,29-288,1993,2.9,10.0,6,9.0,1.0,0.0,6.0,6.0,100.0,0.0,3.0,0.0,3.0,2,12.0,15.0,0.0,5.0,1.7,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,0,2,0.0,0.0,0,13.0,3.0,1.0,75.0,169.0,137.0,31.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,127.0,1.0,4.0,75.1,2070.0,814.0,62.0,70.0,88.6,53.0,70.0,75.7,10.0,20.0,50.0,1,0.8,0.9,0.2,2.0,12.0,3.0,2.0,10.0,208.0,13.0,67.0,95.0,47.0,6.0,208.0,1.0,2.0,50.0,5.0,6.0,126.0,8.0,0,1,0,0.0,0.34,0.0,0.0,,9.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,3,3,265,0,0.0,0.34,0.34,0.0,0.34,0.9,0.01,0.29,0.3,0.01,0.3
590,Simon Kjær,DF,Denmark,33-267,1989,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,5,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,3.0,1.0,75.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,84.7,989.0,462.0,20.0,24.0,83.3,25.0,28.0,89.3,5.0,7.0,71.4,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,68.0,4.0,28.0,39.0,1.0,0.0,68.0,0.0,0.0,,1.0,0.0,45.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Sofiane Boufal,FW,Morocco,29-092,1993,5.3,11.0,5,7.0,4.0,0.0,3.0,6.0,50.0,3.0,9.0,0.0,9.0,2,13.0,1.0,0.0,15.0,2.84,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11,14,2,7,0.0,0.0,0,20.0,3.0,7.0,30.0,133.0,130.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,2.0,74.4,1645.0,469.0,58.0,71.0,81.7,25.0,36.0,69.4,12.0,17.0,70.6,0,0.3,0.5,-0.3,4.0,10.0,6.0,2.0,14.0,199.0,3.0,31.0,95.0,77.0,11.0,199.0,14.0,27.0,51.9,14.0,5.0,144.0,14.0,0,7,1,14.3,1.33,0.19,0.0,0.0,21.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,7,7,475,0,0.0,0.0,0.0,0.0,0.0,0.6,0.05,0.06,0.11,0.05,0.11
592,Sofyan Amrabat,MF,Morocco,26-119,1996,7.3,16.0,10,15.0,1.0,0.0,9.0,14.0,64.3,5.0,2.0,1.0,1.0,6,22.0,10.0,0.0,6.0,0.86,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,14,6,1,2,0.0,0.0,0,57.0,2.0,3.0,40.0,322.0,307.0,10.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,269.0,5.0,2.0,83.5,4620.0,1365.0,114.0,129.0,88.4,123.0,136.0,90.4,24.0,36.0,66.7,0,0.1,0.1,-0.1,2.0,10.0,1.0,0.0,16.0,383.0,23.0,143.0,225.0,18.0,0.0,383.0,0.0,5.0,0.0,9.0,3.0,240.0,0.0,0,1,0,0.0,0.14,0.0,0.0,,28.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0,7,7,660,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01
